time,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weathercode,windspeed_10m_max,city
2019-11-08,29.3,24.8,35.6,30.0,0.8,0.8,51.0,11.7,Lagos
2019-11-09,30.5,24.8,37.7,29.8,0.5,0.5,51.0,14.4,Lagos
2019-11-10,26.6,25.0,32.3,29.6,16.4,16.4,63.0,12.6,Lagos
2019-11-11,29.9,24.4,37.2,29.6,1.3,1.3,51.0,10.7,Lagos
2019-11-12,29.1,25.3,35.5,30.8,1.3,1.3,51.0,10.5,Lagos
2019-11-13,29.7,24.6,36.0,29.7,1.0,1.0,51.0,9.3,Lagos
2019-11-14,32.2,24.6,37.7,29.8,0.1,0.1,51.0,13.5,Lagos
2019-11-15,30.2,25.3,37.4,30.6,1.3,1.3,51.0,9.4,Lagos
2019-11-16,29.3,25.1,35.6,30.1,0.6,0.6,51.0,13.7,Lagos
2019-11-17,29.9,26.0,35.9,31.8,1.0,1.0,51.0,10.2,Lagos
2019-11-18,29.9,25.5,37.4,31.3,1.4,1.4,53.0,14.0,Lagos
2019-11-19,30.4,25.4,36.3,31.0,0.4,0.4,51.0,14.1,Lagos
2019-11-20,30.2,25.6,37.8,30.8,0.4,0.4,51.0,15.0,Lagos
2019-11-21,30.9,26.8,36.0,31.6,1.7,1.7,53.0,13.7,Lagos
2019-11-22,30.2,24.6,35.6,29.5,0.5,0.5,51.0,12.4,Lagos
2019-11-23,30.6,25.0,35.6,30.2,0.2,0.2,51.0,11.9,Lagos
2019-11-24,30.3,25.6,35.2,31.1,1.9,1.9,53.0,13.1,Lagos
2019-11-25,30.9,25.3,37.5,30.5,0.3,0.3,51.0,14.7,Lagos
2019-11-26,30.6,25.9,37.3,31.8,1.2,1.2,53.0,16.1,Lagos
2019-11-27,31.2,25.7,38.2,31.3,0.6,0.6,51.0,14.9,Lagos
2019-11-28,30.8,25.5,36.3,31.1,3.1,3.1,53.0,13.2,Lagos
2019-11-29,30.9,25.3,37.2,30.8,0.1,0.1,51.0,11.5,Lagos
2019-11-30,32.0,24.8,38.3,30.2,0.0,0.0,3.0,15.4,Lagos
2019-12-01,31.8,24.7,36.8,30.1,0.0,0.0,3.0,17.1,Lagos
2019-12-02,31.2,25.8,35.8,31.1,1.1,1.1,51.0,16.6,Lagos
2019-12-03,31.2,25.8,37.1,31.9,1.0,1.0,51.0,13.7,Lagos
2019-12-04,31.4,25.2,37.3,31.1,0.9,0.9,53.0,16.1,Lagos
2019-12-05,30.7,25.2,36.5,30.3,1.4,1.4,51.0,13.4,Lagos
2019-12-06,29.6,25.5,35.4,29.8,1.5,1.5,53.0,13.9,Lagos
2019-12-07,30.4,24.9,36.1,30.7,0.1,0.1,51.0,14.2,Lagos
2019-12-08,30.1,25.0,35.8,30.6,0.7,0.7,51.0,13.1,Lagos
2019-12-09,31.0,25.9,36.2,31.5,1.0,1.0,51.0,13.5,Lagos
2019-12-10,31.8,24.8,36.5,30.3,1.1,1.1,53.0,17.3,Lagos
2019-12-11,30.1,25.2,35.9,30.6,1.0,1.0,51.0,13.8,Lagos
2019-12-12,30.0,24.6,34.8,29.8,0.2,0.2,51.0,13.3,Lagos
2019-12-13,30.5,24.1,35.0,28.6,0.0,0.0,2.0,12.9,Lagos
2019-12-14,30.6,24.3,35.7,29.2,0.1,0.1,51.0,13.3,Lagos
2019-12-15,30.8,24.8,36.2,30.1,0.6,0.6,51.0,12.3,Lagos
2019-12-16,32.7,24.5,37.5,29.7,0.0,0.0,3.0,16.0,Lagos
2019-12-17,33.1,24.9,37.9,30.2,0.0,0.0,3.0,16.6,Lagos
2019-12-18,32.5,25.1,37.7,30.6,0.0,0.0,3.0,16.9,Lagos
2019-12-19,33.2,24.5,37.8,29.9,0.0,0.0,3.0,15.9,Lagos
2019-12-20,33.5,25.3,38.0,31.0,0.0,0.0,2.0,16.8,Lagos
2019-12-21,30.8,25.9,36.5,31.6,0.9,0.9,51.0,14.6,Lagos
2019-12-22,32.2,24.4,36.7,29.4,0.0,0.0,2.0,15.6,Lagos
2019-12-23,33.1,23.2,32.6,27.4,0.0,0.0,3.0,11.5,Lagos
2019-12-24,32.6,21.5,33.9,23.8,0.0,0.0,0.0,12.7,Lagos
2019-12-25,33.0,22.4,36.0,25.8,0.0,0.0,3.0,13.4,Lagos
2019-12-26,32.7,23.2,36.1,27.1,0.0,0.0,3.0,14.8,Lagos
2019-12-27,33.8,23.6,37.5,27.8,0.0,0.0,3.0,15.5,Lagos
2019-12-28,32.9,23.7,36.2,28.2,0.0,0.0,3.0,13.7,Lagos
2019-12-29,34.5,22.3,34.3,25.9,0.0,0.0,2.0,14.9,Lagos
2019-12-30,33.5,21.0,33.0,23.1,0.0,0.0,3.0,13.6,Lagos
2019-12-31,32.9,21.6,32.7,23.3,0.0,0.0,2.0,13.9,Lagos
2020-01-01,33.3,21.6,33.0,23.1,0.0,0.0,3.0,12.6,Lagos
2020-01-02,33.1,21.9,32.0,19.4,0.0,0.0,3.0,15.3,Lagos
2020-01-03,33.2,21.6,31.1,18.1,0.0,0.0,3.0,18.5,Lagos
2020-01-04,33.3,20.9,32.0,17.9,0.0,0.0,3.0,16.2,Lagos
2020-01-05,32.0,20.9,31.7,19.8,0.0,0.0,3.0,11.8,Lagos
2020-01-06,32.7,21.8,33.0,22.8,0.0,0.0,3.0,14.3,Lagos
2020-01-07,33.0,22.2,33.7,24.4,0.0,0.0,3.0,15.5,Lagos
2020-01-08,32.7,23.7,36.2,26.9,0.0,0.0,3.0,16.2,Lagos
2020-01-09,32.2,23.1,36.8,27.9,0.0,0.0,3.0,16.2,Lagos
2020-01-10,32.1,25.9,35.6,31.7,0.1,0.1,51.0,15.4,Lagos
2020-01-11,30.4,26.2,34.3,31.2,0.1,0.1,51.0,18.5,Lagos
2020-01-12,31.1,24.7,36.3,30.1,0.0,0.0,3.0,13.0,Lagos
2020-01-13,31.4,25.6,36.2,31.9,0.0,0.0,3.0,15.1,Lagos
2020-01-14,33.2,25.7,38.1,31.2,0.0,0.0,3.0,16.9,Lagos
2020-01-15,32.5,25.6,37.5,30.4,0.0,0.0,3.0,19.0,Lagos
2020-01-16,32.8,25.3,37.4,30.6,0.0,0.0,3.0,17.5,Lagos
2020-01-17,33.3,26.0,36.8,31.9,0.0,0.0,3.0,18.1,Lagos
2020-01-18,33.3,24.8,37.1,29.8,0.0,0.0,3.0,16.1,Lagos
2020-01-19,32.3,24.7,32.9,30.2,0.0,0.0,3.0,15.5,Lagos
2020-01-20,31.8,22.4,32.6,25.5,0.0,0.0,3.0,12.5,Lagos
2020-01-21,33.8,22.5,35.5,25.2,0.0,0.0,3.0,16.5,Lagos
2020-01-22,32.5,22.6,36.0,26.5,0.0,0.0,3.0,14.5,Lagos
2020-01-23,32.0,23.4,36.8,28.5,0.0,0.0,3.0,17.3,Lagos
2020-01-24,32.7,24.6,33.1,28.8,0.0,0.0,3.0,11.8,Lagos
2020-01-25,32.8,20.1,32.1,18.6,0.0,0.0,3.0,13.5,Lagos
2020-01-26,32.7,18.7,31.1,18.5,0.0,0.0,3.0,12.7,Lagos
2020-01-27,32.2,19.6,33.9,20.5,0.0,0.0,2.0,14.8,Lagos
2020-01-28,32.5,21.0,36.6,24.0,0.0,0.0,3.0,17.5,Lagos
2020-01-29,32.7,23.5,36.3,27.8,0.0,0.0,3.0,16.0,Lagos
2020-01-30,32.0,22.0,36.7,25.6,0.0,0.0,3.0,17.2,Lagos
2020-01-31,32.1,24.1,36.9,29.0,0.2,0.2,51.0,15.5,Lagos
2020-02-01,33.5,23.3,36.3,27.8,0.0,0.0,3.0,16.3,Lagos
2020-02-02,33.6,23.9,35.3,28.4,0.0,0.0,3.0,16.6,Lagos
2020-02-03,32.2,22.4,35.7,26.1,0.0,0.0,3.0,17.3,Lagos
2020-02-04,32.6,24.1,36.8,29.1,0.0,0.0,3.0,16.7,Lagos
2020-02-05,31.9,23.8,35.9,28.4,0.0,0.0,3.0,14.9,Lagos
2020-02-06,33.2,23.8,35.5,28.7,0.0,0.0,3.0,14.9,Lagos
2020-02-07,34.7,22.6,34.6,25.9,0.0,0.0,1.0,13.7,Lagos
2020-02-08,34.5,22.9,34.8,23.9,0.0,0.0,3.0,16.7,Lagos
2020-02-09,32.8,23.6,36.7,28.6,0.0,0.0,3.0,18.1,Lagos
2020-02-10,31.8,25.1,37.1,31.0,2.2,2.2,53.0,15.8,Lagos
2020-02-11,33.9,24.6,34.8,29.2,0.0,0.0,3.0,15.8,Lagos
2020-02-12,33.9,21.0,32.6,21.9,0.0,0.0,3.0,15.5,Lagos
2020-02-13,33.0,21.1,32.8,22.2,0.0,0.0,3.0,15.8,Lagos
2020-02-14,33.9,21.4,35.0,23.9,0.0,0.0,2.0,16.9,Lagos
2020-02-15,33.4,22.3,36.9,25.8,0.0,0.0,2.0,17.7,Lagos
2020-02-16,32.4,23.7,37.1,28.1,0.0,0.0,3.0,18.1,Lagos
2020-02-17,33.3,25.1,37.1,30.5,0.0,0.0,3.0,19.5,Lagos
2020-02-18,33.2,25.7,37.3,31.7,0.4,0.4,51.0,19.1,Lagos
2020-02-19,32.3,25.6,37.3,31.9,0.1,0.1,51.0,17.4,Lagos
2020-02-20,33.0,25.6,38.4,31.7,0.0,0.0,3.0,18.0,Lagos
2020-02-21,33.3,26.2,38.8,32.0,0.0,0.0,3.0,20.6,Lagos
2020-02-22,33.9,26.8,39.1,33.0,0.1,0.1,51.0,20.9,Lagos
2020-02-23,33.6,27.2,39.2,33.4,0.1,0.1,51.0,20.6,Lagos
2020-02-24,33.6,27.0,39.4,33.3,0.0,0.0,3.0,18.5,Lagos
2020-02-25,32.8,26.0,37.5,31.9,0.3,0.3,51.0,19.1,Lagos
2020-02-26,31.8,26.0,36.7,31.5,0.5,0.5,51.0,15.0,Lagos
2020-02-27,33.0,26.1,38.0,32.3,0.2,0.2,51.0,19.6,Lagos
2020-02-28,33.4,26.5,39.4,32.5,0.3,0.3,51.0,20.3,Lagos
2020-02-29,33.5,27.1,38.4,33.3,0.1,0.1,51.0,19.8,Lagos
2020-03-01,32.4,27.7,36.7,32.6,0.6,0.6,51.0,20.4,Lagos
2020-03-02,31.8,27.3,36.5,32.0,4.7,4.7,61.0,17.1,Lagos
2020-03-03,31.9,25.1,36.7,30.2,0.1,0.1,51.0,14.5,Lagos
2020-03-04,33.0,27.6,38.1,33.3,0.3,0.3,51.0,16.0,Lagos
2020-03-05,32.9,27.8,37.4,33.4,0.7,0.7,53.0,15.8,Lagos
2020-03-06,32.1,26.7,36.1,31.3,3.9,3.9,63.0,17.3,Lagos
2020-03-07,30.9,25.6,35.7,31.2,0.1,0.1,51.0,15.6,Lagos
2020-03-08,31.6,26.4,36.9,30.5,0.6,0.6,53.0,16.7,Lagos
2020-03-09,32.6,27.2,36.6,32.7,0.0,0.0,3.0,18.9,Lagos
2020-03-10,32.8,27.2,37.0,32.6,0.4,0.4,51.0,20.6,Lagos
2020-03-11,32.7,27.3,37.1,32.2,0.7,0.7,51.0,22.7,Lagos
2020-03-12,31.0,27.4,35.7,32.6,0.6,0.6,51.0,17.1,Lagos
2020-03-13,30.9,26.8,36.8,31.6,1.9,1.9,51.0,19.5,Lagos
2020-03-14,31.1,25.0,37.7,30.7,5.7,5.7,63.0,14.2,Lagos
2020-03-15,32.7,25.8,37.7,31.5,0.0,0.0,3.0,21.1,Lagos
2020-03-16,33.0,26.7,37.7,32.4,0.2,0.2,51.0,18.7,Lagos
2020-03-17,32.6,27.0,37.2,32.2,0.0,0.0,3.0,19.5,Lagos
2020-03-18,32.9,27.6,37.3,31.7,0.2,0.2,51.0,21.4,Lagos
2020-03-19,32.2,27.4,36.0,31.9,0.4,0.4,51.0,23.8,Lagos
2020-03-20,31.5,27.0,36.1,31.2,0.4,0.4,51.0,19.4,Lagos
2020-03-21,32.2,26.9,37.1,32.4,0.8,0.8,51.0,17.7,Lagos
2020-03-22,32.3,26.9,36.8,32.9,0.1,0.1,51.0,16.9,Lagos
2020-03-23,31.1,26.7,34.4,30.6,0.5,0.5,51.0,20.1,Lagos
2020-03-24,29.7,25.9,32.8,29.9,3.7,3.7,55.0,22.3,Lagos
2020-03-25,28.6,25.7,33.6,30.8,7.9,7.9,63.0,19.2,Lagos
2020-03-26,30.1,25.0,36.1,30.8,0.0,0.0,3.0,12.4,Lagos
2020-03-27,30.6,26.7,34.8,32.0,0.4,0.4,51.0,15.3,Lagos
2020-03-28,31.0,25.5,35.5,31.3,0.1,0.1,51.0,17.2,Lagos
2020-03-29,31.9,26.1,37.2,31.9,0.0,0.0,3.0,21.2,Lagos
2020-03-30,32.1,26.7,36.0,30.9,0.0,0.0,3.0,20.9,Lagos
2020-03-31,32.3,27.0,36.5,32.3,0.0,0.0,3.0,17.8,Lagos
2020-04-01,32.2,26.5,35.9,31.6,1.1,1.1,55.0,20.0,Lagos
2020-04-02,31.4,25.0,35.8,30.5,0.0,0.0,3.0,15.5,Lagos
2020-04-03,32.3,26.9,36.5,32.3,0.0,0.0,3.0,21.5,Lagos
2020-04-04,31.8,27.6,35.0,30.8,0.8,0.8,51.0,23.9,Lagos
2020-04-05,30.3,25.2,37.6,30.5,0.0,0.0,3.0,14.7,Lagos
2020-04-06,31.3,27.1,36.0,31.6,0.4,0.4,51.0,18.6,Lagos
2020-04-07,31.1,24.9,36.6,30.6,0.0,0.0,3.0,16.1,Lagos
2020-04-08,32.2,26.4,37.1,31.3,0.0,0.0,2.0,21.2,Lagos
2020-04-09,32.5,27.1,37.3,32.4,1.3,1.3,53.0,17.2,Lagos
2020-04-10,31.8,25.6,37.4,30.5,1.9,1.9,53.0,11.6,Lagos
2020-04-11,32.8,25.8,38.0,30.7,0.3,0.3,51.0,15.9,Lagos
2020-04-12,32.4,27.1,37.1,32.5,0.2,0.2,51.0,18.2,Lagos
2020-04-13,32.3,27.7,37.3,32.6,0.0,0.0,3.0,16.3,Lagos
2020-04-14,33.4,27.3,38.5,33.2,0.2,0.2,51.0,17.4,Lagos
2020-04-15,33.4,27.2,38.2,32.9,0.0,0.0,3.0,17.4,Lagos
2020-04-16,32.5,27.5,37.8,32.0,2.2,2.2,53.0,23.6,Lagos
2020-04-17,31.4,27.3,35.8,31.7,3.6,3.6,53.0,21.7,Lagos
2020-04-18,30.7,26.7,35.8,31.2,3.2,3.2,53.0,19.1,Lagos
2020-04-19,29.5,25.7,33.1,30.6,3.8,3.8,61.0,18.4,Lagos
2020-04-20,30.9,25.8,35.9,31.0,0.7,0.7,51.0,17.1,Lagos
2020-04-21,31.6,25.2,37.6,30.7,0.9,0.9,53.0,16.9,Lagos
2020-04-22,30.8,27.4,34.9,32.2,2.1,2.1,53.0,18.9,Lagos
2020-04-23,29.9,25.5,34.4,31.0,1.2,1.2,51.0,19.1,Lagos
2020-04-24,31.1,25.7,36.6,31.3,0.1,0.1,51.0,16.9,Lagos
2020-04-25,29.4,26.1,33.5,30.7,4.8,4.8,61.0,21.8,Lagos
2020-04-26,29.0,26.6,33.7,31.6,5.4,5.4,61.0,16.6,Lagos
2020-04-27,30.2,25.3,36.0,31.1,0.4,0.4,51.0,14.4,Lagos
2020-04-28,30.6,25.8,35.7,31.5,0.0,0.0,3.0,17.1,Lagos
2020-04-29,31.2,26.8,36.3,31.3,0.4,0.4,51.0,16.3,Lagos
2020-04-30,31.3,25.7,36.2,31.0,0.6,0.6,51.0,18.0,Lagos
2020-05-01,32.0,26.5,37.1,31.3,0.0,0.0,3.0,14.4,Lagos
2020-05-02,32.4,26.5,36.8,31.9,0.3,0.3,51.0,18.0,Lagos
2020-05-03,31.3,26.9,37.4,32.0,2.0,2.0,53.0,19.1,Lagos
2020-05-04,30.3,25.6,35.7,31.8,0.9,0.9,53.0,11.9,Lagos
2020-05-05,32.2,25.8,37.3,31.2,0.0,0.0,3.0,15.6,Lagos
2020-05-06,32.2,26.7,36.8,32.7,0.5,0.5,51.0,18.0,Lagos
2020-05-07,32.3,27.3,36.4,31.9,0.3,0.3,51.0,19.3,Lagos
2020-05-08,31.8,27.4,35.5,32.9,0.5,0.5,51.0,16.1,Lagos
2020-05-09,31.8,27.1,36.2,32.0,3.3,3.3,55.0,18.0,Lagos
2020-05-10,30.7,26.8,35.8,31.3,6.8,6.8,63.0,15.9,Lagos
2020-05-11,29.1,24.9,34.3,30.1,11.2,11.2,61.0,14.0,Lagos
2020-05-12,30.2,25.0,35.9,30.1,1.3,1.3,51.0,14.7,Lagos
2020-05-13,31.1,26.9,35.0,32.5,1.9,1.9,53.0,13.0,Lagos
2020-05-14,31.0,25.9,36.5,31.9,0.2,0.2,51.0,15.7,Lagos
2020-05-15,32.4,26.9,36.4,32.7,0.1,0.1,51.0,16.3,Lagos
2020-05-16,31.8,27.3,36.2,32.2,1.5,1.5,51.0,20.1,Lagos
2020-05-17,31.7,26.9,37.6,32.9,0.5,0.5,51.0,14.3,Lagos
2020-05-18,31.6,27.3,35.5,31.9,0.7,0.7,53.0,19.9,Lagos
2020-05-19,30.2,26.2,35.2,31.1,2.9,2.9,53.0,15.8,Lagos
2020-05-20,31.5,25.2,36.0,30.5,2.1,2.1,53.0,18.9,Lagos
2020-05-21,30.8,26.7,35.0,31.6,3.6,3.6,61.0,20.1,Lagos
2020-05-22,28.9,25.3,32.6,30.3,7.5,7.5,61.0,16.9,Lagos
2020-05-23,30.0,25.6,34.7,31.3,1.5,1.5,51.0,18.3,Lagos
2020-05-24,30.7,24.9,35.4,29.8,1.1,1.1,51.0,18.7,Lagos
2020-05-25,28.4,24.7,33.3,30.0,24.9,24.9,63.0,9.2,Lagos
2020-05-26,30.4,24.6,36.6,29.9,0.1,0.1,51.0,13.0,Lagos
2020-05-27,31.3,25.7,36.5,31.5,1.0,1.0,53.0,18.9,Lagos
2020-05-28,28.1,25.1,33.9,30.5,15.8,15.8,63.0,10.8,Lagos
2020-05-29,30.2,25.0,36.3,30.4,3.0,3.0,53.0,13.4,Lagos
2020-05-30,28.8,25.8,33.4,30.4,10.1,10.1,63.0,18.0,Lagos
2020-05-31,29.8,24.4,35.8,29.9,6.1,6.1,63.0,13.9,Lagos
2020-06-01,30.3,25.7,35.9,30.9,5.9,5.9,63.0,16.6,Lagos
2020-06-02,29.0,25.5,34.0,29.8,0.2,0.2,51.0,11.7,Lagos
2020-06-03,29.9,24.6,35.5,29.2,1.2,1.2,51.0,15.5,Lagos
2020-06-04,29.8,25.3,34.6,30.7,1.1,1.1,51.0,16.5,Lagos
2020-06-05,29.8,25.6,35.0,31.2,1.0,1.0,51.0,13.5,Lagos
2020-06-06,28.5,25.5,34.7,30.1,4.9,4.9,61.0,14.4,Lagos
2020-06-07,28.5,24.2,34.9,28.8,7.7,7.7,63.0,10.5,Lagos
2020-06-08,30.9,24.2,37.0,28.7,0.2,0.2,51.0,18.6,Lagos
2020-06-09,28.5,25.0,32.4,29.4,1.3,1.3,51.0,20.9,Lagos
2020-06-10,28.5,24.5,33.2,29.7,7.1,7.1,61.0,13.7,Lagos
2020-06-11,28.5,23.8,33.0,28.6,5.6,5.6,61.0,18.1,Lagos
2020-06-12,26.9,24.9,31.3,29.3,5.8,5.8,53.0,15.7,Lagos
2020-06-13,28.8,24.5,33.3,29.5,3.6,3.6,61.0,13.7,Lagos
2020-06-14,27.8,25.1,33.4,30.4,3.0,3.0,55.0,14.2,Lagos
2020-06-15,28.8,24.4,34.2,29.2,5.3,5.3,61.0,14.1,Lagos
2020-06-16,29.0,26.1,34.6,31.0,1.8,1.8,51.0,17.6,Lagos
2020-06-17,27.0,25.1,32.5,29.1,8.2,8.2,61.0,18.2,Lagos
2020-06-18,26.1,24.0,30.6,27.4,110.6,110.6,65.0,17.3,Lagos
2020-06-19,27.9,23.9,33.9,28.3,2.4,2.4,51.0,12.2,Lagos
2020-06-20,28.5,24.4,33.7,28.9,13.6,13.6,63.0,16.1,Lagos
2020-06-21,27.0,24.6,31.5,29.0,8.3,8.3,63.0,13.6,Lagos
2020-06-22,27.6,24.0,33.0,28.9,9.4,9.4,63.0,12.7,Lagos
2020-06-23,28.3,23.5,34.6,28.1,2.1,2.1,53.0,13.0,Lagos
2020-06-24,28.4,24.4,32.4,29.3,3.8,3.8,55.0,16.3,Lagos
2020-06-25,28.7,24.9,33.1,29.8,1.7,1.7,51.0,18.8,Lagos
2020-06-26,28.2,24.9,32.9,29.4,2.2,2.2,53.0,22.4,Lagos
2020-06-27,26.8,24.6,30.7,29.3,7.1,7.1,63.0,16.8,Lagos
2020-06-28,26.7,24.0,31.3,28.7,10.4,10.4,61.0,13.0,Lagos
2020-06-29,25.8,23.7,30.1,28.2,60.7,60.7,65.0,14.4,Lagos
2020-06-30,26.1,23.9,30.4,28.0,7.8,7.8,61.0,15.5,Lagos
2020-07-01,27.5,24.0,32.4,28.5,13.1,13.1,63.0,10.7,Lagos
2020-07-02,28.3,24.6,32.9,29.1,2.2,2.2,51.0,17.6,Lagos
2020-07-03,28.4,24.9,32.7,28.7,1.5,1.5,51.0,25.0,Lagos
2020-07-04,25.9,24.2,30.1,27.7,48.0,48.0,65.0,20.0,Lagos
2020-07-05,26.3,23.5,31.6,27.8,10.9,10.9,61.0,9.5,Lagos
2020-07-06,28.4,23.5,34.4,27.7,4.1,4.1,55.0,11.5,Lagos
2020-07-07,26.4,24.3,30.0,28.8,10.4,10.4,55.0,15.3,Lagos
2020-07-08,25.8,24.0,29.9,28.2,17.8,17.8,63.0,11.7,Lagos
2020-07-09,25.7,23.9,30.0,27.8,10.0,10.0,61.0,14.0,Lagos
2020-07-10,27.8,23.8,32.5,28.2,3.5,3.5,51.0,16.6,Lagos
2020-07-11,25.8,24.0,30.4,28.2,14.3,14.3,61.0,15.5,Lagos
2020-07-12,26.7,23.4,30.7,27.5,5.8,5.8,61.0,20.2,Lagos
2020-07-13,27.0,24.1,30.5,27.7,1.7,1.7,51.0,22.7,Lagos
2020-07-14,27.9,23.9,30.4,27.4,1.7,1.7,51.0,24.0,Lagos
2020-07-15,27.2,24.5,29.6,27.6,0.7,0.7,51.0,20.5,Lagos
2020-07-16,27.0,24.1,29.6,27.5,2.5,2.5,53.0,19.6,Lagos
2020-07-17,27.1,24.3,31.2,28.0,2.4,2.4,53.0,14.2,Lagos
2020-07-18,27.8,23.2,31.7,27.7,1.3,1.3,51.0,16.6,Lagos
2020-07-19,27.9,23.3,32.2,27.4,0.3,0.3,51.0,18.7,Lagos
2020-07-20,27.0,24.0,30.2,28.3,3.1,3.1,61.0,18.1,Lagos
2020-07-21,27.1,23.6,31.3,27.7,7.3,7.3,63.0,16.1,Lagos
2020-07-22,26.8,23.8,31.2,28.2,0.7,0.7,51.0,17.8,Lagos
2020-07-23,27.2,23.5,31.4,27.3,1.2,1.2,51.0,21.7,Lagos
2020-07-24,27.8,23.7,31.4,27.9,1.4,1.4,51.0,21.1,Lagos
2020-07-25,28.2,23.9,31.6,27.6,0.7,0.7,51.0,20.9,Lagos
2020-07-26,27.2,24.2,29.6,26.8,1.6,1.6,51.0,23.5,Lagos
2020-07-27,27.6,23.7,30.5,26.7,0.8,0.8,51.0,24.9,Lagos
2020-07-28,27.4,23.8,30.0,26.6,0.7,0.7,51.0,23.7,Lagos
2020-07-29,27.8,23.2,31.7,27.3,0.6,0.6,51.0,20.2,Lagos
2020-07-30,27.5,23.8,30.3,27.1,1.0,1.0,51.0,21.2,Lagos
2020-07-31,26.7,24.1,27.7,26.8,2.5,2.5,53.0,27.0,Lagos
2020-08-01,27.2,23.7,30.6,27.1,1.7,1.7,53.0,19.8,Lagos
2020-08-02,27.2,23.4,29.6,26.6,0.7,0.7,51.0,23.1,Lagos
2020-08-03,27.8,23.9,30.0,26.6,0.1,0.1,51.0,25.2,Lagos
2020-08-04,27.7,23.0,30.2,26.2,0.2,0.2,51.0,23.5,Lagos
2020-08-05,27.2,22.9,29.1,25.4,1.0,1.0,51.0,25.5,Lagos
2020-08-06,26.8,23.3,27.3,25.0,0.7,0.7,51.0,25.8,Lagos
2020-08-07,26.9,23.5,27.9,25.9,1.4,1.4,53.0,26.1,Lagos
2020-08-08,27.7,23.0,30.3,25.9,0.4,0.4,51.0,17.1,Lagos
2020-08-09,28.1,22.6,30.4,26.0,0.1,0.1,51.0,21.1,Lagos
2020-08-10,27.4,23.6,29.0,26.0,0.3,0.3,51.0,25.7,Lagos
2020-08-11,27.3,23.1,29.1,26.4,0.2,0.2,51.0,21.0,Lagos
2020-08-12,28.5,22.2,32.7,25.8,0.0,0.0,3.0,17.3,Lagos
2020-08-13,28.4,22.4,31.6,26.2,0.0,0.0,3.0,20.4,Lagos
2020-08-14,27.7,23.4,28.9,26.6,1.6,1.6,51.0,24.5,Lagos
2020-08-15,27.6,23.5,30.2,26.6,1.7,1.7,51.0,20.5,Lagos
2020-08-16,28.7,22.5,32.2,26.1,0.8,0.8,51.0,17.9,Lagos
2020-08-17,28.1,23.4,31.1,26.6,1.4,1.4,53.0,21.7,Lagos
2020-08-18,29.0,23.6,32.4,27.2,0.5,0.5,51.0,19.5,Lagos
2020-08-19,29.4,23.7,32.6,26.9,0.3,0.3,51.0,23.4,Lagos
2020-08-20,28.7,24.0,30.2,26.8,0.2,0.2,51.0,24.2,Lagos
2020-08-21,26.3,24.2,28.0,26.9,2.6,2.6,51.0,24.6,Lagos
2020-08-22,26.7,23.6,29.1,27.1,2.5,2.5,53.0,21.7,Lagos
2020-08-23,27.5,23.6,30.7,26.6,0.7,0.7,51.0,21.4,Lagos
2020-08-24,27.3,23.5,29.5,26.6,0.3,0.3,51.0,19.6,Lagos
2020-08-25,27.4,23.3,30.1,27.1,0.7,0.7,51.0,20.0,Lagos
2020-08-26,27.9,22.8,31.2,26.4,1.0,1.0,51.0,17.3,Lagos
2020-08-27,28.6,23.4,31.2,27.2,0.9,0.9,51.0,21.1,Lagos
2020-08-28,29.0,24.2,32.1,27.3,0.5,0.5,51.0,22.4,Lagos
2020-08-29,28.5,24.0,31.3,27.6,1.5,1.5,51.0,20.7,Lagos
2020-08-30,28.1,24.0,30.5,28.0,2.7,2.7,53.0,20.5,Lagos
2020-08-31,27.9,23.8,30.8,27.5,7.2,7.2,55.0,22.1,Lagos
2020-09-01,26.3,24.2,30.3,27.8,2.5,2.5,53.0,14.7,Lagos
2020-09-02,27.7,24.1,31.4,27.9,1.5,1.5,51.0,18.1,Lagos
2020-09-03,27.8,24.0,31.2,27.6,2.6,2.6,53.0,20.9,Lagos
2020-09-04,28.3,24.2,32.1,27.5,1.7,1.7,51.0,19.6,Lagos
2020-09-05,27.4,24.4,29.5,26.8,1.0,1.0,51.0,25.3,Lagos
2020-09-06,28.5,24.1,31.6,27.7,0.9,0.9,51.0,19.6,Lagos
2020-09-07,28.1,24.2,31.5,27.8,2.9,2.9,53.0,18.7,Lagos
2020-09-08,28.9,24.4,32.6,28.2,1.3,1.3,51.0,18.3,Lagos
2020-09-09,25.3,23.7,28.8,27.1,148.3,148.3,65.0,16.2,Lagos
2020-09-10,27.4,23.3,31.6,28.0,2.0,2.0,51.0,20.7,Lagos
2020-09-11,27.4,24.3,30.9,28.4,0.7,0.7,53.0,19.6,Lagos
2020-09-12,27.2,24.5,31.6,28.4,6.7,6.7,63.0,18.9,Lagos
2020-09-13,26.9,23.8,32.5,28.3,10.3,10.3,61.0,15.3,Lagos
2020-09-14,27.2,23.9,32.3,28.0,2.6,2.6,51.0,17.2,Lagos
2020-09-15,27.8,24.2,32.7,28.1,8.8,8.8,63.0,16.4,Lagos
2020-09-16,26.3,23.5,31.0,27.2,10.0,10.0,63.0,20.9,Lagos
2020-09-17,27.5,23.6,31.6,26.7,4.9,4.9,53.0,18.7,Lagos
2020-09-18,27.7,24.0,32.3,28.4,2.0,2.0,51.0,15.0,Lagos
